discourse,speaker,gender,phone,phone_duration,phone_begin,phone_end,phone_position,previous_phone,following_phone,syllable,syllable_begin,syllable_end,word,transcription,word_begin,word_end,utterance_begin,utterance_end
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10000000000000053,4.81,4.91,1,a,e,s.e,4.81,4.96,sécurité,s.e.k.y.ʁ.i.t.e,4.81,5.3,0.2,0.2
67823_f1_int2_20230328_CH_101231,67823,female,s,0.09000000000000075,5.81,5.9,1,ɛ,y,s.y.ʁ,5.81,5.99,surtout,s.y.ʁ.t.u,5.81,6.11,0.2,0.2
67823_f1_int2_20230328_CH_101231,67823,female,s,0.08000000000000007,6.5,6.58,3,ɑ̃,ɛ,s.ɛ.ɲ,6.5,6.69,d'enseignement,d.ɑ̃.s.ɛ.ɲ.m.ɑ̃,6.37,6.81,0.2,0.2
67823_f1_int2_20230328_CH_101231,67823,female,s,0.11000000000000032,6.81,6.92,1,ɑ̃,y,s.y,6.81,6.95,supérieur,s.y.p.e.ʁ.j.œ.ʁ,6.81,7.29,0.2,0.2
67823_f1_int2_20230328_CH_101231,67823,female,s,0.1299999999999999,7.46,7.59,1,ɛ̃,y,s.y.ʁ,7.46,7.79,sûr,s.y.ʁ,7.46,7.79,0.2,0.2
67823_f1_int2_20230328_CH_101231,67823,female,s,0.09999999999999964,11.07,11.17,1,ə,ə,s.ə,11.07,11.24,ce,s.ə,11.07,11.24,8.11,8.11
67823_f1_int2_20230328_CH_101231,67823,female,s,0.08999999999999986,11.61,11.7,1,<SIL>,y,s.y.ʁ,11.61,11.79,sur,s.y.ʁ,11.61,11.79,8.11,8.11
67823_f1_int2_20230328_CH_101231,67823,female,s,0.09999999999999787,20.37,20.47,6,ɔ̃,a,s.a.b.l,20.37,20.85,responsable,ʁ.ɛ.s.p.ɔ̃.s.a.b.l,19.85,20.85,19.85,19.85
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10999999999999943,25.51,25.62,4,k,ɛ,s.ɛ,25.51,25.65,l'accès,l.a.k.s.ɛ,25.33,25.65,21.61,21.61
67823_f1_int2_20230328_CH_101231,67823,female,s,0.0799999999999983,25.85,25.93,3,ɑ̃,ɛ,s.ɛ.ɲ,25.85,26.04,l'enseignement,l.ɑ̃.s.ɛ.ɲ.m.ɑ̃,25.72,26.17,21.61,21.61
67823_f1_int2_20230328_CH_101231,67823,female,s,0.08999999999999986,26.17,26.26,1,ɑ̃,y,s.y,26.17,26.29,supérieur,s.y.p.e.ʁ.j.œ.ʁ,26.17,26.75,21.61,21.61
67823_f1_int2_20230328_CH_101231,67823,female,s,0.16000000000000014,27.31,27.47,4,y,i,s.i.t,27.31,27.7,réussite,ʁ.e.y.s.i.t,27.07,27.7,21.61,21.61
67823_f1_int2_20230328_CH_101231,67823,female,s,0.120000000000001,29.83,29.95,5,ɛ,ɑ̃,s.ɑ̃.s,29.83,30.2,connaissances,k.ɔ.n.ɛ.s.ɑ̃.s,29.6,30.2,28.89,28.89
67823_f1_int2_20230328_CH_101231,67823,female,s,0.09999999999999432,33.13,33.23,1,ə,e,s.e,33.13,33.27,ses,s.e,33.13,33.27,33.04,33.04
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10000000000000142,35.98,36.08,1,ɑ̃,ɔ,s.ɔ,35.98,36.14,socioéconomique,s.ɔ.s.j.ɔ.e.k.ɔ.n.ɔ.m.i.k,35.98,36.74,34.3,34.3
67823_f1_int2_20230328_CH_101231,67823,female,s,0.07000000000000028,37.76,37.83,1,ɑ̃,ə,s.ə,37.76,37.86,ce,s.ə,37.76,37.86,34.3,34.3
67823_f1_int2_20230328_CH_101231,67823,female,s,0.13000000000000256,40.72,40.85,1,ə,ɛ,s.ɛ.t,40.72,40.98,sept,s.ɛ.t,40.72,40.98,40.59,40.59
67823_f1_int2_20230328_CH_101231,67823,female,s,0.11000000000000654,40.98,41.09,1,t,ɑ̃,s.ɑ̃,40.98,41.25,cent,s.ɑ̃,40.98,41.25,40.59,40.59
67823_f1_int2_20230328_CH_101231,67823,female,s,0.14999999999999858,41.49,41.64,1,i,ɛ,s.ɛ.t,41.49,41.88,sept,s.ɛ.t,41.49,41.88,40.59,40.59
67823_f1_int2_20230328_CH_101231,67823,female,s,0.05000000000000426,42.83,42.88,1,i,ɔ̃,s.ɔ̃,42.83,42.97,sont,s.ɔ̃,42.83,42.97,40.59,40.59
67823_f1_int2_20230328_CH_101231,67823,female,s,0.13000000000000256,44.11,44.24,1,ɛ̃,ɛ,s.ɛ.t,44.11,44.33,sept,s.ɛ.t,44.11,44.33,43.76,43.76
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10999999999999943,44.87,44.98,3,i,i,s.i,44.87,45.04,d'ici,d.i.s.i,44.7,45.04,43.76,43.76
67823_f1_int2_20230328_CH_101231,67823,female,s,0.07000000000000028,45.22,45.29,1,t,ɛ,s.ɛ.t,45.22,45.36,sept,s.ɛ.t,45.22,45.36,43.76,43.76
67823_f1_int2_20230328_CH_101231,67823,female,s,0.14999999999999858,47.17,47.32,1,<SIL>,u,s.u.t,47.17,47.46,soutenir,s.u.t.ɲ.i.ʁ,47.17,47.75,46.17,46.17
67823_f1_int2_20230328_CH_101231,67823,female,s,0.0899999999999963,51.85,51.94,2,ɑ̃,ɛ,s.ɛ.ɲ,51.85,52.06,enseignement,ɑ̃.s.ɛ.ɲ.m.ɑ̃,51.75,52.17,49.78,49.78
67823_f1_int2_20230328_CH_101231,67823,female,s,0.0899999999999963,52.17,52.26,1,ɑ̃,y,s.y,52.17,52.29,supérieur,s.y.p.e.ʁ.j.œ.ʁ,52.17,52.73,49.78,49.78
67823_f1_int2_20230328_CH_101231,67823,female,s,0.0899999999999963,55.28,55.37,2,ɑ̃,ɛ,s.ɛ.ɲ,55.28,55.47,enseignement,ɑ̃.s.ɛ.ɲ.m.ɑ̃,55.19,55.58,53.15,53.15
67823_f1_int2_20230328_CH_101231,67823,female,s,0.0799999999999983,55.58,55.66,1,ɑ̃,y,s.y,55.58,55.69,supérieur,s.y.p.e.ʁ.j.œ.ʁ,55.58,56.06,53.15,53.15
67823_f1_int2_20230328_CH_101231,67823,female,s,0.12000000000000455,56.48,56.6,1,ə,u,s.u.t,56.48,56.74,soutenir,s.u.t.ɲ.i.ʁ,56.48,57.01,53.15,53.15
67823_f1_int2_20230328_CH_101231,67823,female,s,0.11000000000000654,58.41,58.52,5,ɑ̃,e,s.e,58.41,58.59,d'avancées,d.a.v.ɑ̃.s.e,58.08,58.59,57.38,57.38
67823_f1_int2_20230328_CH_101231,67823,female,s,0.12000000000000455,63.89,64.01,1,ʁ,u,s.u.t,63.89,64.17,soutenir,s.u.t.ɲ.i.ʁ,63.89,64.37,59.82,59.82
67823_f1_int2_20230328_CH_101231,67823,female,s,0.11999999999999034,66.87,66.99,4,k,ɛ,s.ɛ,66.87,67.17,l'accès,l.a.k.s.ɛ,66.66,67.17,66.04,66.04
67823_f1_int2_20230328_CH_101231,67823,female,s,0.13000000000000966,67.88,68.01,1,d,y,s.y,67.88,68.06,supérieures,s.y.p.e.ʁ.j.œ.ʁ,67.88,68.62,66.04,66.04
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10000000000000853,71.58,71.68,1,ə,y,s.y.b,71.58,71.77,subsistance,s.y.b.z.i.s.t.ɑ̃.s,71.58,72.35,69.86,69.86
67823_f1_int2_20230328_CH_101231,67823,female,s,0.09000000000000341,77.36,77.45,1,<SIL>,ə,s.ə,77.36,77.48,cependant,s.ə.p.ɑ̃.d.ɑ̃,77.36,77.88,75.44,75.44
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10999999999999943,79.67,79.78,1,ɑ̃,ɛ,s.ɛ.l,79.67,79.91,celle,s.ɛ.l,79.67,79.91,75.44,75.44
67823_f1_int2_20230328_CH_101231,67823,female,s,0.14000000000000057,80.94,81.08,1,ɛ̃,y,s.y.ʁ,80.94,81.3,sûr,s.y.ʁ,80.94,81.3,75.44,75.44
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10999999999999943,81.97,82.08,5,e,i,s.i.t,81.97,82.21,nécessite,n.e.s.e.s.i.t,81.65,82.21,81.65,81.65
67823_f1_int2_20230328_CH_101231,67823,female,s,0.10999999999999943,81.81,81.92,3,e,e,s.e,81.81,81.97,nécessite,n.e.s.e.s.i.t,81.65,82.21,81.65,81.65
67823_f1_int2_20230328_CH_101231,67823,female,s,0.07000000000000739,82.21,82.28,1,t,ɔ̃,s.ɔ̃,82.21,82.38,son,s.ɔ̃,82.21,82.38,81.65,81.65
67823_f1_int2_20230328_CH_101231,67823,female,s,0.05999999999998806,87.15,87.21,1,ə,y,s.y.b,87.15,87.29,subsistance,s.y.b.z.i.s.t.ɑ̃.s,87.15,87.83,84.44,84.44
67823_f1_int2_20230328_CH_101231,67823,female,s,0.12999999999999545,88.06,88.19,3,ɔ̃,i,s.i,88.06,88.24,considérés,k.ɔ̃.s.i.d.e.ʁ.e,87.83,88.6,84.44,84.44
67823_f2_int3_20230328_CH_101231,67823,female,s,0.12,0.39,0.51,1,<SIL>,e,s.e.t,0.39,0.63,c'est,s.e.t,0.39,0.63,0.39,0.39
67823_f2_int3_20230328_CH_101231,67823,female,s,0.08000000000000007,1.24,1.32,1,i,a,s.a,1.24,1.41,s'ajoute,s.a.ʒ.u.t,1.24,1.64,0.39,0.39
67823_f2_int3_20230328_CH_101231,67823,female,s,0.08999999999999986,3.19,3.28,1,i,e,s.e,3.19,3.35,s'élèvent,s.e.l.ɛ.v,3.19,3.54,3.08,3.08
67823_f2_int3_20230328_CH_101231,67823,female,s,0.1200000000000001,4.09,4.21,1,ɛ̃,ɜ,s.ɜ.z,4.09,4.39,seize,s.ɜ.z,4.09,4.39,3.08,3.08
67823_f2_int3_20230328_CH_101231,67823,female,ʃ,0.1299999999999999,7.13,7.26,1,d,e,ʃ.e,7.13,7.31,chez,ʃ.e,7.13,7.31,5.49,5.49
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09999999999999964,8.77,8.87,1,ø,ɑ̃,s.ɑ̃,8.77,8.99,cent,s.ɑ̃,8.77,8.99,8.21,8.21
67823_f2_int3_20230328_CH_101231,67823,female,s,0.11999999999999922,8.99,9.11,1,ɑ̃,ɛ̃,s.ɛ̃.k,8.99,9.29,cinq,s.ɛ̃.k,8.99,9.29,8.21,8.21
67823_f2_int3_20230328_CH_101231,67823,female,ʃ,0.11999999999999922,11.97,12.09,1,<SIL>,e,ʃ.e,11.97,12.16,chez,ʃ.e,11.97,12.16,11.97,11.97
67823_f2_int3_20230328_CH_101231,67823,female,s,0.0600000000000005,13.24,13.3,1,k,e,s.e.t,13.24,13.44,c'est,s.e.t,13.24,13.44,13.05,13.05
67823_f2_int3_20230328_CH_101231,67823,female,s,0.15000000000000036,14.99,15.14,1,œ̃,u,s.u,14.99,15.19,soutien,s.u.t.j.ɛ̃,14.99,15.43,13.05,13.05
67823_f2_int3_20230328_CH_101231,67823,female,s,0.11999999999999744,17.12,17.24,1,ɑ,ɑ̃,s.ɑ̃,17.12,17.34,cent,s.ɑ̃,17.12,17.34,13.05,13.05
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10000000000000142,17.34,17.44,1,ɑ̃,ɛ̃,s.ɛ̃,17.34,17.54,cinquante,s.ɛ̃.k.ɑ̃.t,17.34,17.79,13.05,13.05
67823_f2_int3_20230328_CH_101231,67823,female,s,0.05999999999999872,18.43,18.49,1,ʁ,y,s.y.ʁ,18.43,18.59,sur,s.y.ʁ,18.43,18.59,13.05,13.05
67823_f2_int3_20230328_CH_101231,67823,female,s,0.129999999999999,18.59,18.72,1,ʁ,ɛ̃,s.ɛ̃.k,18.59,18.94,cinq,s.ɛ̃.k,18.59,18.94,13.05,13.05
67823_f2_int3_20230328_CH_101231,67823,female,s,0.08999999999999986,22.49,22.58,1,<SIL>,ɑ,s.ɑ,22.49,22.61,ça,s.ɑ,22.49,22.61,22.49,22.49
67823_f2_int3_20230328_CH_101231,67823,female,s,0.1700000000000017,24.43,24.6,3,ə,y,s.y,24.43,24.79,reçu,ʁ.ə.s.y,24.24,24.79,22.49,22.49
67823_f2_int3_20230328_CH_101231,67823,female,s,0.11000000000000298,27.33,27.44,1,a,ə,s.ə,27.33,27.48,ce,s.ə,27.33,27.48,27.19,27.19
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10999999999999943,29.43,29.54,1,e,ɛ,s.ɛ.t,29.43,29.69,cette,s.ɛ.t,29.43,29.69,27.19,27.19
67823_f2_int3_20230328_CH_101231,67823,female,s,0.07000000000000028,32.74,32.81,1,k,e,s.e,32.74,32.85,c'est,s.e,32.74,32.85,30.45,30.45
67823_f2_int3_20230328_CH_101231,67823,female,s,0.05999999999999517,32.85,32.91,1,e,ə,s.ə,32.85,32.95,ce,s.ə,32.85,32.95,30.45,30.45
67823_f2_int3_20230328_CH_101231,67823,female,s,0.05000000000000426,34.8,34.85,1,ɑ̃,ə,s.ə,34.8,34.88,ce,s.ə,34.8,34.88,34.15,34.15
67823_f2_int3_20230328_CH_101231,67823,female,s,0.07000000000000028,37.56,37.63,1,d,y,s.y,37.56,37.67,supérieures,s.y.p.e.ʁ.j.œ.ʁ,37.56,38.19,34.15,34.15
67823_f2_int3_20230328_CH_101231,67823,female,s,0.13000000000000256,38.5,38.63,1,<SIL>,a,s.a,38.5,38.73,s'avère,s.a.v.ɜ.ʁ,38.5,39.04,38.5,38.5
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10999999999999943,39.75,39.86,7,ɑ̃,a,s.a.b.l,39.75,40.1,indispensable,ɛ̃.d.i.s.p.ɑ̃.s.a.b.l,39.17,40.1,38.5,38.5
67823_f2_int3_20230328_CH_101231,67823,female,ʃ,0.0899999999999963,43.03,43.12,4,ʁ,e,ʃ.e,43.03,43.19,marché,m.a.ʁ.ʃ.e,42.85,43.19,41.95,41.95
67823_f2_int3_20230328_CH_101231,67823,female,s,0.14999999999999858,44.83,44.98,2,ɛ̃,i,s.i,44.83,45.05,ainsi,ɛ̃.s.i,44.7,45.05,44.7,44.7
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09000000000000341,46.11,46.2,1,i,e,s.e,46.11,46.33,ses,s.e,46.11,46.33,44.7,44.7
67823_f2_int3_20230328_CH_101231,67823,female,s,0.12999999999999545,49.95,50.08,3,a,i,s.i,49.95,50.11,facilitant,f.a.s.i.ʎ.i.t.ɑ̃,49.79,50.42,49.62,49.62
67823_f2_int3_20230328_CH_101231,67823,female,s,0.12000000000000455,52.3,52.42,7,ɛ,ɑ̃,s.ɑ̃.s,52.3,52.64,reconnaissance,ʁ.ə.k.ɔ.n.ɛ.s.ɑ̃.s,51.93,52.64,51.71,51.71
67823_f2_int3_20230328_CH_101231,67823,female,s,0.060000000000002274,53.16,53.22,7,i,a,s.a.ʒ,53.16,53.34,apprentissages,a.p.ʁ.ɑ̃.t.i.s.a.ʒ,52.8,53.34,51.71,51.71
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10999999999999943,57.0,57.11,3,ɑ̃,ɛ,s.ɛ.ɲ,57.0,57.25,l'enseignement,l.ɑ̃.s.ɛ.ɲ.m.ɑ̃,56.79,57.38,54.69,54.69
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10999999999999943,57.38,57.49,1,ɑ̃,y,s.y,57.38,57.52,supérieur,s.y.p.e.ʁ.j.œ.ʁ,57.38,58.06,54.69,54.69
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10000000000000142,63.16,63.26,3,ɑ̃,ɛ,s.ɛ.ɲ,63.16,63.37,d'enseignement,d.ɑ̃.s.ɛ.ɲ.m.ɑ̃,63.03,63.57,61.67,61.67
67823_f2_int3_20230328_CH_101231,67823,female,s,0.0899999999999892,64.37,64.46,1,s,y,s.y,64.37,64.51,supplémentaires,s.y.p.l.e.m.ɑ̃.t.ɜ.ʁ,64.37,65.14,61.67,61.67
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09000000000000341,69.53,69.62,1,ø,ɑ̃,s.ɑ̃,69.53,69.74,cent,s.ɑ̃,69.53,69.74,69.13,69.13
67823_f2_int3_20230328_CH_101231,67823,female,s,0.0899999999999892,69.93,70.02,4,a,ɑ̃,s.ɑ̃.t,69.93,70.24,soixante,s.w.a.s.ɑ̃.t,69.74,70.24,69.13,69.13
67823_f2_int3_20230328_CH_101231,67823,female,s,0.06999999999999318,71.15,71.22,1,ʁ,ɔ̃,s.ɔ̃,71.15,71.3,sont,s.ɔ̃,71.15,71.3,69.13,69.13
67823_f2_int3_20230328_CH_101231,67823,female,s,0.13000000000000966,71.77,71.9,3,i,i,s.i,71.77,71.96,d'ici,d.i.s.i,71.65,71.96,69.13,69.13
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09000000000000341,72.16,72.25,1,t,ɛ,s.ɛ.t,72.16,72.32,sept,s.ɛ.t,72.16,72.32,69.13,69.13
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09999999999999432,75.18,75.28,2,ɑ̃,ɛ,s.ɛ.ɲ,75.18,75.38,enseignement,ɑ̃.s.ɛ.ɲ.m.ɑ̃,75.1,75.49,73.13,73.13
67823_f2_int3_20230328_CH_101231,67823,female,s,0.0799999999999983,75.49,75.57,1,ɑ̃,y,s.y,75.49,75.6,supérieur,s.y.p.e.ʁ.j.œ.ʁ,75.49,76.1,73.13,73.13
67823_f2_int3_20230328_CH_101231,67823,female,s,0.1700000000000017,77.8,77.97,2,o,i,s.i,77.8,78.17,aussi,o.s.i,77.69,78.17,76.47,76.47
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09999999999999432,79.42,79.52,7,ɛ,ɑ̃,s.ɑ̃.s,79.42,79.71,reconnaissance,ʁ.ə.k.ɔ.n.ɛ.s.ɑ̃.s,79.0,79.71,76.47,76.47
67823_f2_int3_20230328_CH_101231,67823,female,s,0.11999999999999034,82.01,82.13,1,e,i,s.i.s,82.01,82.24,systèmes,s.i.s.t.ɛ.m,82.01,82.4,81.28,81.28
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09000000000000341,87.82,87.91,7,ɛ,ɑ̃,s.ɑ̃.s,87.82,88.06,reconnaissance,ʁ.ə.k.ɔ.n.ɛ.s.ɑ̃.s,87.49,88.06,87.3,87.3
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10000000000000853,90.94,91.04,4,k,e,s.e,90.94,91.09,d'accélérer,d.a.k.s.e.l.e.ʁ.e,90.74,91.39,90.24,90.24
67823_f2_int3_20230328_CH_101231,67823,female,ʃ,0.12000000000000455,94.81,94.93,1,ʁ,ə,ʃ.ə,94.81,95.0,cheminement,ʃ.ə.m.i.n.m.ɑ̃,94.81,95.47,94.55,94.55
67823_f2_int3_20230328_CH_101231,67823,female,s,0.060000000000002274,97.34,97.4,1,s,u,s.u,97.34,97.48,souvent,s.u.v.ɑ̃,97.34,97.7,96.94,96.94
67823_f2_int3_20230328_CH_101231,67823,female,s,0.09999999999999432,97.78,97.88,1,<SIL>,ɑ,s.ɑ,97.78,97.95,ça,s.ɑ,97.78,97.95,96.94,96.94
67823_f2_int3_20230328_CH_101231,67823,female,s,0.10999999999999943,103.75,103.86,7,ʁ,i,s.i,103.75,103.92,universitaire,y.ɲ.i.v.ɛ.ʁ.s.i.t.ɜ.ʁ,103.36,104.25,100.39,100.39
67823_f3_int4_20230328_CH_101231,67823,female,s,0.09999999999999964,3.24,3.34,1,t,i,s.i.s,3.24,3.46,six,s.i.s,3.24,3.46,0.18,0.18
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10999999999999988,3.62,3.73,1,ɛ̃,ɛ̃,s.ɛ̃.k,3.62,3.88,cinq,s.ɛ̃.k,3.62,3.88,0.18,0.18
67823_f3_int4_20230328_CH_101231,67823,female,s,0.13000000000000078,5.06,5.19,3,i,i,s.i,5.06,5.24,d'ici,d.i.s.i,4.96,5.24,0.18,0.18
67823_f3_int4_20230328_CH_101231,67823,female,s,0.0600000000000005,5.43,5.49,1,t,ɛ,s.ɛ.t,5.43,5.56,sept,s.ɛ.t,5.43,5.56,0.18,0.18
67823_f3_int4_20230328_CH_101231,67823,female,s,0.11000000000000032,7.6,7.71,7,ɛ,ɑ̃,s.ɑ̃.s,7.6,7.89,reconnaissance,ʁ.ə.k.ɔ.n.ɛ.s.ɑ̃.s,7.22,7.89,6.48,6.48
67823_f3_int4_20230328_CH_101231,67823,female,s,0.15000000000000036,9.87,10.02,2,ɛ̃,i,s.i,9.87,10.08,ainsi,ɛ̃.s.i,9.76,10.08,6.48,6.48
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10999999999999943,10.57,10.68,8,ʁ,i,s.i,10.57,10.73,l'université,l.y.ɲ.i.v.ɛ.ʁ.s.i.t.e,10.19,10.91,6.48,6.48
67823_f3_int4_20230328_CH_101231,67823,female,s,0.16999999999999993,12.93,13.1,4,y,i,s.i.t,12.93,13.25,réussite,ʁ.e.y.s.i.t,12.68,13.25,11.89,11.89
67823_f3_int4_20230328_CH_101231,67823,female,s,0.14000000000000057,14.28,14.42,4,ɑ̃,ɛ,s.ɛ,14.28,14.52,français,f.ʁ.ɑ̃.s.ɛ,14.02,14.52,11.89,11.89
67823_f3_int4_20230328_CH_101231,67823,female,s,0.120000000000001,16.18,16.3,1,e,ɛ,s.ɛ.ʁ,16.18,16.37,services,s.ɛ.ʁ.v.i.s,16.18,16.56,14.72,14.72
67823_f3_int4_20230328_CH_101231,67823,female,s,0.15000000000000213,16.7,16.85,1,ə,u,s.u,16.7,16.91,soutien,s.u.t.j.ɛ̃,16.7,17.14,14.72,14.72
67823_f3_int4_20230328_CH_101231,67823,female,s,0.07000000000000028,17.55,17.62,8,i,a,s.a.ʒ,17.55,17.78,l'apprentissage,l.a.p.ʁ.ɑ̃.t.i.s.a.ʒ,17.17,17.78,14.72,14.72
67823_f3_int4_20230328_CH_101231,67823,female,s,0.129999999999999,18.09,18.22,4,ɑ̃,ɛ,s.ɛ,18.09,18.37,français,f.ʁ.ɑ̃.s.ɛ,17.86,18.37,14.72,14.72
67823_f3_int4_20230328_CH_101231,67823,female,s,0.16000000000000014,25.87,26.03,2,ɛ̃,i,s.i,25.87,26.1,ainsi,ɛ̃.s.i,25.84,26.1,24.63,24.63
67823_f3_int4_20230328_CH_101231,67823,female,s,0.12000000000000455,32.22,32.34,7,ʁ,i,s.i,32.22,32.4,universités,y.ɲ.i.v.ɛ.ʁ.s.i.t.e,31.87,32.67,29.1,29.1
67823_f3_int4_20230328_CH_101231,67823,female,s,0.13000000000000256,33.08,33.21,1,i,ɔ̃,s.ɔ̃,33.08,33.33,sont,s.ɔ̃,33.08,33.33,32.96,32.96
67823_f3_int4_20230328_CH_101231,67823,female,s,0.13999999999999346,37.02,37.16,1,ø,u,s.u.t,37.02,37.34,soutenir,s.u.t.ɲ.i.ʁ,37.02,37.64,36.11,36.11
67823_f3_int4_20230328_CH_101231,67823,female,s,0.14000000000000057,41.62,41.76,4,ɑ̃,ɛ,s.ɛ,41.62,41.9,français,f.ʁ.ɑ̃.s.ɛ,41.39,41.9,39.12,39.12
67823_f3_int4_20230328_CH_101231,67823,female,s,0.13000000000000256,46.9,47.03,1,l,ɛ̃,s.ɛ̃.k,46.9,47.19,cinq,s.ɛ̃.k,46.9,47.19,42.67,42.67
67823_f3_int4_20230328_CH_101231,67823,female,s,0.07000000000000028,47.91,47.98,1,ʁ,y,s.y.ʁ,47.91,48.07,sur,s.y.ʁ,47.91,48.07,42.67,42.67
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10000000000000142,48.07,48.17,1,ʁ,ɛ̃,s.ɛ̃.k,48.07,48.38,cinq,s.ɛ̃.k,48.07,48.38,42.67,42.67
67823_f3_int4_20230328_CH_101231,67823,female,s,0.1700000000000017,50.18,50.35,4,y,i,s.i.t,50.18,50.57,réussite,ʁ.e.y.s.i.t,49.95,50.57,48.91,48.91
67823_f3_int4_20230328_CH_101231,67823,female,s,0.13000000000000256,51.82,51.95,4,ɑ̃,ɛ,s.ɛ,51.82,52.0,français,f.ʁ.ɑ̃.s.ɛ,51.6,52.0,48.91,48.91
67823_f3_int4_20230328_CH_101231,67823,female,s,0.13000000000000256,53.11,53.24,1,d,y,s.y,53.11,53.3,supérieures,s.y.p.e.ʁ.j.œ.ʁ,53.11,53.86,52.41,52.41
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10000000000000142,56.98,57.08,1,e,ɛ,s.ɛ.ʁ,56.98,57.19,services,s.ɛ.ʁ.v.i.s,56.98,57.36,54.73,54.73
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10000000000000142,57.44,57.54,1,ɑ̃,ɑ̃,s.ɑ̃,57.44,57.66,santé,s.ɑ̃.t.e,57.44,57.8,54.73,54.73
67823_f3_int4_20230328_CH_101231,67823,female,s,0.1600000000000037,61.16,61.32,1,e,i,s.i,61.16,61.39,six,s.i,61.16,61.39,54.73,54.73
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10000000000000142,61.39,61.49,1,i,ɑ̃,s.ɑ̃,61.39,61.59,cent,s.ɑ̃,61.39,61.59,54.73,54.73
67823_f3_int4_20230328_CH_101231,67823,female,s,0.0899999999999963,61.78,61.87,4,a,ɑ̃,s.ɑ̃.t,61.78,62.03,soixante,s.w.a.s.ɑ̃.t,61.59,62.03,54.73,54.73
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10999999999999943,63.04,63.15,4,d,i,s.i.n,63.04,63.38,médecine,m.e.d.s.i.n,62.87,63.38,54.73,54.73
67823_f3_int4_20230328_CH_101231,67823,female,s,0.14000000000000767,63.9,64.04,3,i,i,s.i,63.9,64.31,d'ici,d.i.s.i,63.7,64.31,63.7,63.7
67823_f3_int4_20230328_CH_101231,67823,female,s,0.1600000000000108,64.85,65.01,1,ɛ̃,i,s.i.s,64.85,65.3,six,s.i.s,64.85,65.3,63.7,63.7
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10999999999999943,67.99,68.1,1,ə,ɛ,s.ɛ.ʁ,67.99,68.21,services,s.ɛ.ʁ.v.i.s,67.99,68.39,65.71,65.71
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10000000000000853,68.49,68.59,1,ə,ɑ̃,s.ɑ̃,68.49,68.69,santé,s.ɑ̃.t.e,68.49,68.83,65.71,65.71
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10999999999999943,68.98,69.09,1,ɛ̃,y,s.y.ʁ,68.98,69.18,sûr,s.y.ʁ,68.98,69.18,65.71,65.71
67823_f3_int4_20230328_CH_101231,67823,female,s,0.0799999999999983,69.18,69.26,1,ʁ,ɔ̃,s.ɔ̃,69.18,69.35,sont,s.ɔ̃,69.18,69.35,65.71,65.71
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10999999999999943,69.8,69.91,5,ɑ,ɑ̃,s.ɑ̃.s,69.8,70.26,croissance,k.ʁ.w.ɑ.s.ɑ̃.s,69.48,70.26,65.71,65.71
67823_f3_int4_20230328_CH_101231,67823,female,s,0.10999999999999943,78.29,78.4,1,ɑ̃,ɑ̃,s.ɑ̃,78.29,78.52,s'engage,s.ɑ̃.ɡ.a.ʒ,78.29,78.82,77.64,77.64
67823_f3_int4_20230328_CH_101231,67823,female,s,0.1600000000000108,79.49,79.65,1,e,i,s.i,79.49,79.71,significativement,s.i.ɲ.i.f.i.k.a.t.i.v.m.ɑ̃,79.49,80.5,77.64,77.64
67823_f3_int4_20230328_CH_101231,67823,female,s,0.09999999999999432,81.79,81.89,4,d,i,s.i.n,81.79,82.1,médecine,m.e.d.s.i.n,81.6,82.1,77.64,77.64
67823_f3_int4_20230328_CH_101231,67823,female,s,0.14000000000000057,82.65,82.79,2,ɛ̃,i,s.i,82.65,82.83,ainsi,ɛ̃.s.i,82.6,82.83,82.44,82.44
