speaker,utterance_label,utterance_begin,utterance_end,following_utterance_begin,following_utterance_end,discourse,discourse_begin,discourse_end
98601,a16c51e0-55eb-11f0-8c2f-16386fa09120,78.27,82.79,83.35,86.0,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c510e-55eb-11f0-8c2f-16386fa09120,48.72,55.0,55.77,61.53,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c51c2-55eb-11f0-8c2f-16386fa09120,73.22,77.48,78.27,82.79,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c4fce-55eb-11f0-8c2f-16386fa09120,10.31,12.17,12.6,16.46,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c710c-55eb-11f0-8c2f-16386fa09120,86.56,87.8,,,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c4f88-55eb-11f0-8c2f-16386fa09120,5.66,8.36,8.81,9.9,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16ec9e8-55eb-11f0-8c2f-16386fa09120,54.37,57.84,58.73,61.15,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec98e-55eb-11f0-8c2f-16386fa09120,38.39,40.82,41.43,45.87,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec8d0-55eb-11f0-8c2f-16386fa09120,17.5,18.61,18.79,21.63,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec894-55eb-11f0-8c2f-16386fa09120,7.41,10.43,11.19,17.04,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16eca60-55eb-11f0-8c2f-16386fa09120,69.35,71.8,72.2,73.34,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ecad8-55eb-11f0-8c2f-16386fa09120,82.04,86.84,87.25,90.5,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec8b2-55eb-11f0-8c2f-16386fa09120,11.19,17.04,17.5,18.61,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec786-55eb-11f0-8c2f-16386fa09120,0.51,1.1,1.52,4.87,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec844-55eb-11f0-8c2f-16386fa09120,1.52,4.87,5.48,6.23,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec966-55eb-11f0-8c2f-16386fa09120,33.43,37.58,38.39,40.82,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16eca06-55eb-11f0-8c2f-16386fa09120,58.73,61.15,61.97,63.99,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16eca9c-55eb-11f0-8c2f-16386fa09120,74.47,79.79,80.14,81.63,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec948-55eb-11f0-8c2f-16386fa09120,30.02,33.01,33.43,37.58,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16eca24-55eb-11f0-8c2f-16386fa09120,61.97,63.99,64.71,68.77,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec9ca-55eb-11f0-8c2f-16386fa09120,47.77,53.67,54.37,57.84,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16eca7e-55eb-11f0-8c2f-16386fa09120,72.2,73.34,74.47,79.79,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec92a-55eb-11f0-8c2f-16386fa09120,27.37,29.3,30.02,33.01,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec86c-55eb-11f0-8c2f-16386fa09120,5.48,6.23,7.41,10.43,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ecaba-55eb-11f0-8c2f-16386fa09120,80.14,81.63,82.04,86.84,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ecaf6-55eb-11f0-8c2f-16386fa09120,87.25,90.5,,,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16eca42-55eb-11f0-8c2f-16386fa09120,64.71,68.77,69.35,71.8,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec90c-55eb-11f0-8c2f-16386fa09120,22.36,26.43,27.37,29.3,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec9ac-55eb-11f0-8c2f-16386fa09120,41.43,45.87,47.77,53.67,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a16ec8ee-55eb-11f0-8c2f-16386fa09120,18.79,21.63,22.36,26.43,98601_f3_int3_2010_09_14_comm,0.51,90.5
98601,a15dcad0-55eb-11f0-8c2f-16386fa09120,77.1,80.75,81.17,83.55,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc79c-55eb-11f0-8c2f-16386fa09120,8.94,10.06,10.34,11.35,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc8d2-55eb-11f0-8c2f-16386fa09120,28.52,29.39,30.67,35.69,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dca3a-55eb-11f0-8c2f-16386fa09120,55.86,58.89,60.08,67.3,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcbac-55eb-11f0-8c2f-16386fa09120,96.32,97.25,97.64,99.81,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc940-55eb-11f0-8c2f-16386fa09120,38.4,39.88,40.54,45.22,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc8aa-55eb-11f0-8c2f-16386fa09120,24.27,28.07,28.52,29.39,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc9f4-55eb-11f0-8c2f-16386fa09120,50.97,52.32,52.68,55.08,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcbd4-55eb-11f0-8c2f-16386fa09120,97.64,99.81,,,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcaf8-55eb-11f0-8c2f-16386fa09120,81.17,83.55,84.03,87.21,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc738-55eb-11f0-8c2f-16386fa09120,3.61,4.46,4.89,8.58,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc774-55eb-11f0-8c2f-16386fa09120,4.89,8.58,8.94,10.06,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc7ec-55eb-11f0-8c2f-16386fa09120,12.21,13.99,14.46,15.58,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc882-55eb-11f0-8c2f-16386fa09120,21.59,23.62,24.27,28.07,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcaa8-55eb-11f0-8c2f-16386fa09120,74.88,76.16,77.1,80.75,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc9ae-55eb-11f0-8c2f-16386fa09120,47.55,49.08,49.24,50.46,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc986-55eb-11f0-8c2f-16386fa09120,45.6,46.95,47.55,49.08,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc8f0-55eb-11f0-8c2f-16386fa09120,30.67,35.69,36.3,37.65,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcb66-55eb-11f0-8c2f-16386fa09120,90.35,92.75,93.1,95.55,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc7c4-55eb-11f0-8c2f-16386fa09120,10.34,11.35,12.21,13.99,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dca8a-55eb-11f0-8c2f-16386fa09120,68.15,74.56,74.88,76.16,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc814-55eb-11f0-8c2f-16386fa09120,14.46,15.58,15.85,18.82,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc83c-55eb-11f0-8c2f-16386fa09120,15.85,18.82,19.25,21.0,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcb20-55eb-11f0-8c2f-16386fa09120,84.03,87.21,87.57,89.91,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dca62-55eb-11f0-8c2f-16386fa09120,60.08,67.3,68.15,74.56,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc85a-55eb-11f0-8c2f-16386fa09120,19.25,21.0,21.59,23.62,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc9cc-55eb-11f0-8c2f-16386fa09120,49.24,50.46,50.97,52.32,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcb8e-55eb-11f0-8c2f-16386fa09120,93.1,95.55,96.32,97.25,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dcb3e-55eb-11f0-8c2f-16386fa09120,87.57,89.91,90.35,92.75,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dca1c-55eb-11f0-8c2f-16386fa09120,52.68,55.08,55.86,58.89,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc95e-55eb-11f0-8c2f-16386fa09120,40.54,45.22,45.6,46.95,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc918-55eb-11f0-8c2f-16386fa09120,36.3,37.65,38.4,39.88,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15dc63e-55eb-11f0-8c2f-16386fa09120,0.37,3.26,3.61,4.46,98601_f4_int4_2010_09_14_comm,0.37,99.81
98601,a15ae856-55eb-11f0-8c2f-16386fa09120,31.06,33.42,33.93,34.55,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae8e2-55eb-11f0-8c2f-16386fa09120,63.22,64.15,65.38,69.96,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae7ca-55eb-11f0-8c2f-16386fa09120,3.76,6.92,7.32,8.91,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae86a-55eb-11f0-8c2f-16386fa09120,33.93,34.55,35.1,39.2,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae874-55eb-11f0-8c2f-16386fa09120,35.1,39.2,39.84,42.06,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae8c4-55eb-11f0-8c2f-16386fa09120,55.76,59.39,59.68,60.67,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae89c-55eb-11f0-8c2f-16386fa09120,44.93,46.38,46.93,52.21,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae82e-55eb-11f0-8c2f-16386fa09120,26.13,26.69,27.01,29.55,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae91e-55eb-11f0-8c2f-16386fa09120,79.5,83.65,84.31,88.44,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae8a6-55eb-11f0-8c2f-16386fa09120,46.93,52.21,53.05,55.41,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae7f2-55eb-11f0-8c2f-16386fa09120,9.28,12.32,12.91,15.65,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae8ce-55eb-11f0-8c2f-16386fa09120,59.68,60.67,60.89,61.78,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae90a-55eb-11f0-8c2f-16386fa09120,72.46,77.95,79.5,83.65,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae888-55eb-11f0-8c2f-16386fa09120,42.5,44.36,44.93,46.38,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae8b0-55eb-11f0-8c2f-16386fa09120,53.05,55.41,55.76,59.39,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae8f6-55eb-11f0-8c2f-16386fa09120,65.38,69.96,70.3,71.82,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae87e-55eb-11f0-8c2f-16386fa09120,39.84,42.06,42.5,44.36,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae900-55eb-11f0-8c2f-16386fa09120,70.3,71.82,72.46,77.95,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae7fc-55eb-11f0-8c2f-16386fa09120,12.91,15.65,16.02,20.37,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae770-55eb-11f0-8c2f-16386fa09120,0.56,3.33,3.76,6.92,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae806-55eb-11f0-8c2f-16386fa09120,16.02,20.37,20.76,23.06,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae81a-55eb-11f0-8c2f-16386fa09120,20.76,23.06,23.52,25.34,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae824-55eb-11f0-8c2f-16386fa09120,23.52,25.34,26.13,26.69,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae842-55eb-11f0-8c2f-16386fa09120,27.01,29.55,30.65,30.68,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae84c-55eb-11f0-8c2f-16386fa09120,30.65,30.68,31.06,33.42,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae7de-55eb-11f0-8c2f-16386fa09120,7.32,8.91,9.28,12.32,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae8d8-55eb-11f0-8c2f-16386fa09120,60.89,61.78,63.22,64.15,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a15ae928-55eb-11f0-8c2f-16386fa09120,84.31,88.44,,,98601_f5_int5_2010_09_14_comm,0.56,88.44
98601,a1516a60-55eb-11f0-8c2f-16386fa09120,67.81,69.47,70.05,75.04,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a151690c-55eb-11f0-8c2f-16386fa09120,47.12,47.87,48.45,53.63,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516ac4-55eb-11f0-8c2f-16386fa09120,75.41,77.3,77.66,80.91,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15168a8-55eb-11f0-8c2f-16386fa09120,41.36,45.09,45.57,46.77,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516786-55eb-11f0-8c2f-16386fa09120,23.2,23.96,24.48,29.21,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516844-55eb-11f0-8c2f-16386fa09120,35.97,36.78,36.96,40.06,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516970-55eb-11f0-8c2f-16386fa09120,54.54,57.13,57.82,58.13,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15168da-55eb-11f0-8c2f-16386fa09120,45.57,46.77,47.12,47.87,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516b28-55eb-11f0-8c2f-16386fa09120,81.32,83.79,83.98,84.88,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516a2e-55eb-11f0-8c2f-16386fa09120,65.92,67.39,67.81,69.47,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516682-55eb-11f0-8c2f-16386fa09120,6.58,8.99,9.5,10.45,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a151681c-55eb-11f0-8c2f-16386fa09120,32.88,35.15,35.97,36.78,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516876-55eb-11f0-8c2f-16386fa09120,36.96,40.06,41.36,45.09,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516632-55eb-11f0-8c2f-16386fa09120,3.68,6.01,6.58,8.99,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516722-55eb-11f0-8c2f-16386fa09120,17.25,19.54,19.69,22.75,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15167ea-55eb-11f0-8c2f-16386fa09120,30.2,32.54,32.88,35.15,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516af6-55eb-11f0-8c2f-16386fa09120,77.66,80.91,81.32,83.79,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a151693e-55eb-11f0-8c2f-16386fa09120,48.45,53.63,54.54,57.13,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15166b4-55eb-11f0-8c2f-16386fa09120,9.5,10.45,10.69,15.21,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516754-55eb-11f0-8c2f-16386fa09120,19.69,22.75,23.2,23.96,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15166e6-55eb-11f0-8c2f-16386fa09120,10.69,15.21,17.25,19.54,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516b5a-55eb-11f0-8c2f-16386fa09120,83.98,84.88,,,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516a06-55eb-11f0-8c2f-16386fa09120,63.81,65.14,65.92,67.39,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15169d4-55eb-11f0-8c2f-16386fa09120,58.32,63.51,63.81,65.14,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15169a2-55eb-11f0-8c2f-16386fa09120,57.82,58.13,58.32,63.51,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a15167b8-55eb-11f0-8c2f-16386fa09120,24.48,29.21,30.2,32.54,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516a92-55eb-11f0-8c2f-16386fa09120,70.05,75.04,75.41,77.3,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1516556-55eb-11f0-8c2f-16386fa09120,0.29,3.39,3.68,6.01,98601_f6_int6_2010_09_14_comm,0.29,84.88
98601,a1589cae-55eb-11f0-8c2f-16386fa09120,48.21,52.41,52.82,54.9,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589b8c-55eb-11f0-8c2f-16386fa09120,0.74,5.24,5.86,10.52,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589ccc-55eb-11f0-8c2f-16386fa09120,55.13,55.76,55.94,56.3,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589cea-55eb-11f0-8c2f-16386fa09120,58.36,59.87,61.2,63.39,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d12-55eb-11f0-8c2f-16386fa09120,65.74,68.34,69.03,73.95,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d76-55eb-11f0-8c2f-16386fa09120,87.09,91.89,92.39,93.72,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d9e-55eb-11f0-8c2f-16386fa09120,97.33,101.15,,,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c5e-55eb-11f0-8c2f-16386fa09120,34.89,36.14,36.68,39.97,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589be6-55eb-11f0-8c2f-16386fa09120,5.86,10.52,10.98,14.04,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589cd6-55eb-11f0-8c2f-16386fa09120,55.94,56.3,58.36,59.87,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d80-55eb-11f0-8c2f-16386fa09120,92.39,93.72,94.27,96.92,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d3a-55eb-11f0-8c2f-16386fa09120,75.11,76.21,77.15,80.39,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d1c-55eb-11f0-8c2f-16386fa09120,69.03,73.95,74.5,74.85,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d44-55eb-11f0-8c2f-16386fa09120,77.15,80.39,80.89,84.3,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c36-55eb-11f0-8c2f-16386fa09120,27.58,27.9,28.18,31.94,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d58-55eb-11f0-8c2f-16386fa09120,80.89,84.3,84.74,86.27,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589cf4-55eb-11f0-8c2f-16386fa09120,61.2,63.39,63.64,65.02,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c7c-55eb-11f0-8c2f-16386fa09120,40.2,42.07,42.81,44.59,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c54-55eb-11f0-8c2f-16386fa09120,32.92,34.56,34.89,36.14,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c0e-55eb-11f0-8c2f-16386fa09120,15.15,18.66,20.01,27.05,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c90-55eb-11f0-8c2f-16386fa09120,42.81,44.59,45.01,47.6,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c22-55eb-11f0-8c2f-16386fa09120,20.01,27.05,27.58,27.9,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589cfe-55eb-11f0-8c2f-16386fa09120,63.64,65.02,65.74,68.34,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c04-55eb-11f0-8c2f-16386fa09120,10.98,14.04,15.15,18.66,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d94-55eb-11f0-8c2f-16386fa09120,94.27,96.92,97.33,101.15,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c40-55eb-11f0-8c2f-16386fa09120,28.18,31.94,32.92,34.56,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c9a-55eb-11f0-8c2f-16386fa09120,45.01,47.6,48.21,52.41,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d30-55eb-11f0-8c2f-16386fa09120,74.5,74.85,75.11,76.21,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589c68-55eb-11f0-8c2f-16386fa09120,36.68,39.97,40.2,42.07,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589cb8-55eb-11f0-8c2f-16386fa09120,52.82,54.9,55.13,55.76,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a1589d62-55eb-11f0-8c2f-16386fa09120,84.74,86.27,87.09,91.89,98601_f7_int7_2010_09_14_comm,0.74,101.15
98601,a167b996-55eb-11f0-8c2f-16386fa09120,45.31,47.73,48.67,51.53,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167ba5e-55eb-11f0-8c2f-16386fa09120,71.54,72.59,73.27,78.73,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b95a-55eb-11f0-8c2f-16386fa09120,40.86,42.23,42.66,44.72,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b810-55eb-11f0-8c2f-16386fa09120,7.98,11.31,12.45,15.6,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167bb44-55eb-11f0-8c2f-16386fa09120,91.98,93.68,93.85,95.11,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b8d8-55eb-11f0-8c2f-16386fa09120,28.59,29.45,29.66,31.01,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b9be-55eb-11f0-8c2f-16386fa09120,48.67,51.53,52.71,57.59,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167bac2-55eb-11f0-8c2f-16386fa09120,82.16,83.21,83.84,85.65,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b720-55eb-11f0-8c2f-16386fa09120,0.54,4.02,4.82,6.78,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b91e-55eb-11f0-8c2f-16386fa09120,32.59,37.05,37.3,40.33,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b838-55eb-11f0-8c2f-16386fa09120,12.45,15.6,16.57,18.95,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b978-55eb-11f0-8c2f-16386fa09120,42.66,44.72,45.31,47.73,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b93c-55eb-11f0-8c2f-16386fa09120,37.3,40.33,40.86,42.23,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b8ba-55eb-11f0-8c2f-16386fa09120,27.34,28.17,28.59,29.45,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167ba40-55eb-11f0-8c2f-16386fa09120,68.02,70.75,71.54,72.59,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b900-55eb-11f0-8c2f-16386fa09120,29.66,31.01,32.59,37.05,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167ba7c-55eb-11f0-8c2f-16386fa09120,73.27,78.73,79.61,81.92,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167bb62-55eb-11f0-8c2f-16386fa09120,93.85,95.11,,,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b9dc-55eb-11f0-8c2f-16386fa09120,52.71,57.59,58.24,62.66,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b856-55eb-11f0-8c2f-16386fa09120,16.57,18.95,20.05,23.87,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167bb26-55eb-11f0-8c2f-16386fa09120,89.83,91.52,91.98,93.68,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167bae0-55eb-11f0-8c2f-16386fa09120,83.84,85.65,85.97,89.36,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167bafe-55eb-11f0-8c2f-16386fa09120,85.97,89.36,89.83,91.52,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b87e-55eb-11f0-8c2f-16386fa09120,20.05,23.87,24.21,27.17,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b9fa-55eb-11f0-8c2f-16386fa09120,58.24,62.66,63.4,67.35,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b7de-55eb-11f0-8c2f-16386fa09120,4.82,6.78,7.98,11.31,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167baa4-55eb-11f0-8c2f-16386fa09120,79.61,81.92,82.16,83.21,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167b89c-55eb-11f0-8c2f-16386fa09120,24.21,27.17,27.34,28.17,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a167ba22-55eb-11f0-8c2f-16386fa09120,63.4,67.35,68.02,70.75,98601_f8_int8_2010_09_14_comm,0.54,95.11
98601,a169f440-55eb-11f0-8c2f-16386fa09120,29.11,30.74,31.18,33.79,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f382-55eb-11f0-8c2f-16386fa09120,12.42,13.8,13.96,14.98,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f242-55eb-11f0-8c2f-16386fa09120,0.35,4.21,4.62,5.84,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f4c2-55eb-11f0-8c2f-16386fa09120,40.68,42.88,43.08,47.28,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f3aa-55eb-11f0-8c2f-16386fa09120,13.96,14.98,15.44,18.03,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f33c-55eb-11f0-8c2f-16386fa09120,6.39,7.75,8.69,11.71,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f404-55eb-11f0-8c2f-16386fa09120,20.05,22.92,23.3,28.64,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f4e0-55eb-11f0-8c2f-16386fa09120,43.08,47.28,,,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f364-55eb-11f0-8c2f-16386fa09120,8.69,11.71,12.42,13.8,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f468-55eb-11f0-8c2f-16386fa09120,31.18,33.79,34.37,38.64,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f3c8-55eb-11f0-8c2f-16386fa09120,15.44,18.03,18.45,19.44,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f30a-55eb-11f0-8c2f-16386fa09120,4.62,5.84,6.39,7.75,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f3e6-55eb-11f0-8c2f-16386fa09120,18.45,19.44,20.05,22.92,98601_f9_int9_2010_09_14_comm,0.35,47.28
98601,a169f4a4-55eb-11f0-8c2f-16386fa09120,39.28,39.95,40.68,42.88,98601_f9_int9_2010_09_14_comm,0.35,47.28
